option_type,expire_date,symbol,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,2022-11-18,AMZN,AMZN221118C00054000,2022-10-21 14:06:11+00:00,54.0,62.8,65.0,65.25,5.549999,9.694322,9.0,20.0,1.203128984375,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00055000,2022-10-03 14:48:03+00:00,55.0,60.3,64.15,64.35,0.0,0.0,10.0,10.0,1.1796916015624999,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00056000,2022-09-27 16:11:02+00:00,56.0,58.45,63.05,63.25,0.0,0.0,1.0,30.0,1.15234798828125,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00057000,2022-07-13 19:10:20+00:00,57.0,55.0,85.1,88.95,0.0,0.0,2.0,1.0,5.868166727294922,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00058000,2022-10-19 18:41:52+00:00,58.0,56.94,61.1,61.35,0.0,0.0,1.0,16.0,1.05859845703125,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00059000,2022-10-06 18:56:27+00:00,59.0,61.65,60.15,60.4,0.0,0.0,2.0,3.0,1.115238798828125,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00060000,2022-10-13 15:01:56+00:00,60.0,48.63,59.1,59.35,0.0,0.0,63.0,142.0,1.01172369140625,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00061000,2022-09-23 15:47:21+00:00,61.0,53.7,58.05,58.35,0.0,0.0,10.0,10.0,0.937500625,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00062000,2022-10-04 19:11:10+00:00,62.0,59.1,57.05,57.3,0.0,0.0,,8.0,0.8281267187499999,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00064000,2022-10-06 18:50:40+00:00,64.0,56.35,55.15,55.4,0.0,0.0,8.0,8.0,0.9960937890625,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00065000,2022-10-21 14:07:53+00:00,65.0,52.06,54.1,54.3,-0.9399986,-1.7735823,20.0,220.0,0.851563984375,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00066000,2022-09-22 15:36:03+00:00,66.0,51.3,53.2,53.4,0.0,0.0,,2.0,0.9785158398437501,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00067000,2022-09-22 18:02:08+00:00,67.0,50.69,52.25,52.35,0.0,0.0,,1.0,0.95507857421875,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00068000,2022-07-07 19:55:35+00:00,68.0,49.96,73.45,73.9,0.0,0.0,1.0,1.0,4.516605916748047,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00069000,2022-09-20 16:38:17+00:00,69.0,54.58,47.55,47.8,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00070000,2022-10-17 13:50:55+00:00,70.0,42.35,49.15,49.4,0.0,0.0,1.0,233.0,0.8652357226562499,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00071000,2022-09-23 14:52:45+00:00,71.0,43.7,48.15,48.4,0.0,0.0,4.0,4.0,0.8457046679687499,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00072000,2022-09-23 17:07:46+00:00,72.0,42.5,47.25,47.55,0.0,0.0,1.0,3.0,0.92187578125,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00073000,2022-06-30 16:19:09+00:00,73.0,36.0,60.3,65.25,0.0,0.0,2.0,40.0,3.4282240856933597,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00074000,2022-10-18 15:26:00+00:00,74.0,41.45,45.2,45.45,0.0,0.0,2.0,25.0,0.8271501660156249,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00075000,2022-10-06 14:34:14+00:00,75.0,45.45,44.2,44.5,0.0,0.0,1.0,1.0,0.8242205078124999,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00076000,2022-08-04 14:24:40+00:00,76.0,65.45,50.1,55.05,0.0,0.0,1.0,21.0,2.3950235437011718,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00076500,2022-09-27 13:49:00+00:00,76.5,41.9,42.8,43.05,0.0,0.0,3.0,40.0,0.8378922460937499,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00077000,2022-10-17 13:41:04+00:00,77.0,35.55,42.3,42.6,0.0,0.0,8.0,171.0,0.840821904296875,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00077500,2022-10-18 13:59:59+00:00,77.5,39.75,41.8,42.05,0.0,0.0,4.0,27.0,0.8173846386718748,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00078000,2022-10-20 13:54:07+00:00,78.0,38.75,41.35,41.55,0.0,0.0,5.0,63.0,0.8193377441406249,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00078500,2022-09-22 18:12:36+00:00,78.5,39.1,40.8,41.05,0.0,0.0,1.0,6.0,0.795900478515625,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00079000,2022-09-22 19:59:05+00:00,79.0,39.45,40.3,40.55,0.0,0.0,23.0,43.0,0.7851583984375,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00079500,2022-08-12 18:26:06+00:00,79.5,63.3,54.45,54.75,0.0,0.0,2.0,111.0,2.870608292236328,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00080000,2022-10-20 17:50:10+00:00,80.0,36.3,39.45,39.6,0.0,0.0,2.0,116.0,0.8105487695312499,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00080500,2022-10-20 13:35:35+00:00,80.5,34.4,39.0,39.1,0.0,0.0,5.0,41.0,0.8095722167968749,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00081000,2022-07-29 13:58:17+00:00,81.0,57.16,50.75,51.25,0.0,0.0,1.0,116.0,2.5607946136474604,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00081500,2022-08-23 13:42:26+00:00,81.5,53.19,0.0,0.0,0.0,0.0,1.0,74.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00082000,2022-10-07 14:26:56+00:00,82.0,35.5,37.5,37.6,0.0,0.0,1.0,19.0,0.7773459765625,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00082500,2022-07-19 14:16:59+00:00,82.5,34.75,60.7,61.05,0.0,0.0,1.0,42.0,3.7216803833007814,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00083000,2022-10-21 14:08:48+00:00,83.0,34.3,36.5,36.65,4.949999,16.865414,3.0,20.0,0.7656273437500001,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00083500,2022-09-26 14:06:53+00:00,83.5,34.3,36.0,36.2,0.0,0.0,5.0,55.0,0.76367423828125,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00084000,2022-09-16 15:31:14+00:00,84.0,39.45,23.25,25.0,0.0,0.0,7.0,9.0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00084500,2022-07-14 18:28:12+00:00,84.5,29.7,59.55,62.45,0.0,0.0,1.0,13.0,3.8269047296142578,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00085000,2022-10-14 19:48:22+00:00,85.0,23.7,34.55,34.8,0.0,0.0,4.0,63.0,0.75586181640625,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00085500,2022-10-14 19:55:57+00:00,85.5,23.01,34.0,34.35,0.0,0.0,2.0,23.0,0.745119736328125,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00086000,2022-10-20 13:54:13+00:00,86.0,30.95,33.6,33.8,0.0,0.0,3.0,25.0,0.7421900781249999,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00086500,2022-10-03 14:04:57+00:00,86.5,28.7,33.15,33.3,0.0,0.0,3.0,13.0,0.7382838671874999,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00087000,2022-10-10 17:37:13+00:00,87.0,27.95,32.45,32.75,0.0,0.0,6.0,7.0,0.6894562304687502,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00087500,2022-10-18 16:08:18+00:00,87.5,29.45,32.1,32.4,0.0,0.0,24.0,64.0,0.7236355761718749,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00088000,2022-10-19 18:53:12+00:00,88.0,27.58,31.7,31.9,0.0,0.0,1.0,5.0,0.7260769580078125,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00088500,2022-10-20 13:32:11+00:00,88.5,28.15,31.2,31.4,1.3500004,5.037315,9.0,43.0,0.7153348779296875,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00089000,2022-10-21 14:49:34+00:00,89.0,28.25,30.75,30.95,2.9500008,11.660082,1.0,37.0,0.71679970703125,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00089500,2022-10-21 13:55:29+00:00,89.5,27.85,30.25,30.4,5.0,21.881838,4.0,37.0,0.6997100341796876,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00090000,2022-10-21 14:06:07+00:00,90.0,27.65,29.7,30.0,0.049999237,0.18115665,3.0,514.0,0.6948272705078126,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00090500,2022-09-30 15:54:07+00:00,90.5,27.05,29.25,29.5,0.0,0.0,2.0,24.0,0.6899445068359377,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00091000,2022-10-12 14:26:06+00:00,91.0,23.45,28.75,29.0,0.0,0.0,5.0,7.0,0.6787141503906251,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00091500,2022-10-21 14:04:53+00:00,91.5,25.85,28.35,28.6,-0.25,-0.9578544,7.0,69.0,0.6901886450195314,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00092000,2022-10-17 13:35:05+00:00,92.0,20.7,27.85,28.05,0.0,0.0,8.0,20.0,0.6738313867187502,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00092500,2022-10-19 14:35:51+00:00,92.5,24.55,27.4,27.5,0.0,0.0,2.0,19.0,0.6626010302734376,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00093000,2022-10-21 16:45:46+00:00,93.0,25.7,27.0,27.15,1.0500011,4.2596397,2.0,46.0,0.6772493212890626,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00093500,2022-10-19 15:44:10+00:00,93.5,22.9,26.45,26.6,0.0,0.0,10.0,36.0,0.6557651611328126,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00094000,2022-10-13 14:41:43+00:00,94.0,17.45,26.05,26.3,0.0,0.0,1.0,57.0,0.6733431103515627,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00094500,2022-10-20 13:34:03+00:00,94.5,21.8,25.6,25.75,0.0,0.0,9.0,57.0,0.6621127539062501,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00095000,2022-10-20 19:36:50+00:00,95.0,21.74,25.1,25.4,0.0,0.0,1.0,161.0,0.6640658593750002,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00095500,2022-10-21 15:21:31+00:00,95.5,21.9,24.6,24.8,0.25,1.1547344,16.0,212.0,0.6435582519531251,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00096000,2022-10-20 13:34:02+00:00,96.0,20.5,24.2,24.35,0.0,0.0,9.0,115.0,0.6450230810546875,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00096500,2022-10-21 14:34:15+00:00,96.5,21.15,23.75,23.9,0.29999924,1.4388453,4.0,315.0,0.6420934228515626,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00097000,2022-10-19 14:35:51+00:00,97.0,20.6,23.25,23.5,0.0,0.0,8.0,56.0,0.6384313500976562,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00097500,2022-10-21 16:00:01+00:00,97.5,21.34,22.85,23.05,1.3400002,6.700001,2.0,88.0,0.6384313500976562,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00098000,2022-10-21 16:45:46+00:00,98.0,21.2,22.45,22.6,2.4099998,12.82597,8.0,86.0,0.6379430737304688,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00098500,2022-10-21 15:26:13+00:00,98.5,20.0,21.9,22.2,-0.10000038,-0.49751434,17.0,113.0,0.629886513671875,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00099000,2022-10-20 13:32:58+00:00,99.0,17.8,21.5,21.75,0.0,0.0,1.0,144.0,0.6286658227539064,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00099500,2022-10-21 16:45:46+00:00,99.5,19.9,21.1,21.3,2.539999,14.6313305,1.0,109.0,0.6272009936523439,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00100000,2022-10-21 19:06:12+00:00,100.0,20.67,20.6,20.75,2.92,16.450705,31.0,8340.0,0.611576149902344,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00101000,2022-10-21 13:55:29+00:00,101.0,17.7,19.75,19.9,1.0,5.9880238,3.0,127.0,0.6071816625976563,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00102000,2022-10-21 18:36:26+00:00,102.0,18.55,18.85,19.0,2.3999996,14.86068,27.0,781.0,0.5952188916015625,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00103000,2022-10-21 14:24:00+00:00,103.0,16.05,18.05,18.2,-1.4300003,-8.18078,2.0,195.0,0.5942423388671876,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00104000,2022-10-21 19:01:01+00:00,104.0,17.09,17.25,17.4,0.7199993,4.398285,2.0,268.0,0.5915568188476563,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00105000,2022-10-21 18:33:24+00:00,105.0,16.26,16.4,16.6,2.5600004,18.686134,63.0,6593.0,0.5844768115234374,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00106000,2022-10-21 15:47:39+00:00,106.0,13.8,15.65,15.85,-0.97000027,-6.567368,16.0,269.0,0.5839885351562499,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00107000,2022-10-21 15:41:17+00:00,107.0,12.85,14.8,15.0,0.45000076,3.6290386,1.0,7614.0,0.5717816259765626,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00108000,2022-10-21 17:45:07+00:00,108.0,13.45,14.05,14.25,1.9499998,16.95652,8.0,3788.0,0.5681195532226562,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00109000,2022-10-21 18:17:31+00:00,109.0,12.9,13.35,13.5,1.0999994,9.322028,26.0,3004.0,0.5651898950195313,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00110000,2022-10-21 19:07:34+00:00,110.0,12.68,12.65,12.8,2.4800005,24.31373,8735.0,81786.0,0.5629926513671876,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00111000,2022-10-21 18:25:07+00:00,111.0,11.6,11.85,12.05,2.25,24.06417,5.0,1456.0,0.5524947094726562,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00112000,2022-10-21 19:07:45+00:00,112.0,11.27,11.2,11.4,2.4700003,28.068184,31.0,2232.0,0.5513960876464845,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00113000,2022-10-21 19:03:27+00:00,113.0,10.5,10.5,10.7,2.1999998,26.506021,99.0,2276.0,0.5444381494140625,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00114000,2022-10-21 18:15:15+00:00,114.0,9.75,9.9,10.1,2.04,26.459145,74.0,9225.0,0.5440719421386719,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00115000,2022-10-21 19:08:33+00:00,115.0,9.3,9.25,9.4,2.0700002,28.630707,652.0,36915.0,0.5360153820800782,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00116000,2022-10-21 19:07:44+00:00,116.0,8.75,8.7,8.8,2.0,29.62963,517.0,2144.0,0.5343064147949219,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00117000,2022-10-21 19:04:14+00:00,117.0,8.1,8.05,8.2,1.8500004,29.600004,501.0,2591.0,0.5271043383789062,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00118000,2022-10-21 19:08:45+00:00,118.0,7.59,7.5,7.6,1.8400002,32.000004,532.0,3234.0,0.5219774365234374,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00119000,2022-10-21 19:04:29+00:00,119.0,7.0,7.05,7.1,1.6500001,30.841125,811.0,3001.0,0.5228319201660157,True,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00120000,2022-10-21 19:07:19+00:00,120.0,6.56,6.5,6.6,1.71,35.257732,3372.0,30615.0,0.5181932946777343,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00121000,2022-10-21 19:05:47+00:00,121.0,5.98,6.0,6.1,1.48,32.88889,132.0,2763.0,0.5136767382812499,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00122000,2022-10-21 19:05:47+00:00,122.0,5.52,5.55,5.6,1.4000001,33.980587,174.0,2901.0,0.5095263891601562,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00123000,2022-10-21 19:03:30+00:00,123.0,5.05,5.15,5.2,1.2800002,33.95226,261.0,5177.0,0.5091601818847658,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00124000,2022-10-21 19:07:22+00:00,124.0,4.7,4.65,4.75,1.2599998,36.6279,238.0,6505.0,0.5014698291015626,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00125000,2022-10-21 19:04:50+00:00,125.0,4.3,4.25,4.3,1.1000001,34.375004,2868.0,24146.0,0.49768568725585943,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00126000,2022-10-21 19:07:03+00:00,126.0,3.92,3.9,4.0,1.0700002,37.543865,389.0,3253.0,0.5001270690917969,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00127000,2022-10-21 19:07:48+00:00,127.0,3.61,3.55,3.6,1.01,38.846157,427.0,4894.0,0.4929249926757813,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00128000,2022-10-21 18:59:07+00:00,128.0,3.15,3.2,3.25,0.83000016,35.77587,324.0,3332.0,0.48779809082031256,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00129000,2022-10-21 19:07:59+00:00,129.0,3.0,2.97,2.98,0.9200001,44.230774,259.0,6697.0,0.48779809082031256,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00130000,2022-10-21 19:07:45+00:00,130.0,2.7,2.66,2.68,0.81000006,42.857147,1441.0,22015.0,0.48340360351562506,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00130500,2022-10-21 18:45:06+00:00,130.5,2.42,2.58,2.59,0.58000004,31.52174,95.0,1904.0,0.4858449853515625,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00131000,2022-10-21 19:00:18+00:00,131.0,2.36,2.45,2.47,0.66999984,39.64496,177.0,1159.0,0.485356708984375,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00131500,2022-10-21 18:31:30+00:00,131.5,2.26,2.3,2.32,0.65999997,41.25,64.0,2408.0,0.4815725671386719,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00132000,2022-10-21 18:47:07+00:00,132.0,2.06,2.2,2.22,0.52,33.766235,79.0,4896.0,0.4819387744140625,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00132500,2022-10-21 19:05:03+00:00,132.5,2.09,2.07,2.09,0.63999987,44.13792,36.0,2232.0,0.4792532543945312,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00133000,2022-10-21 19:07:07+00:00,133.0,1.99,1.98,2.0,0.6,43.16547,100.0,3321.0,0.47986359985351557,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00133500,2022-10-21 18:37:20+00:00,133.5,1.81,1.9,1.91,0.4799999,36.090218,46.0,836.0,0.4802298071289062,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00134000,2022-10-21 18:35:39+00:00,134.0,1.71,1.78,1.79,0.48000002,39.02439,285.0,1562.0,0.4770560107421875,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00134500,2022-10-21 18:39:31+00:00,134.5,1.64,1.71,1.72,0.47000003,40.170944,46.0,846.0,0.47852083984375,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00135000,2022-10-21 19:07:47+00:00,135.0,1.63,1.61,1.63,0.53,48.181812,1654.0,10239.0,0.4777884252929688,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00135500,2022-10-21 18:55:59+00:00,135.5,1.47,1.54,1.55,0.42000008,40.000008,87.0,2085.0,0.477544287109375,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00136000,2022-10-21 18:40:50+00:00,136.0,1.42,1.45,1.46,0.38,36.538464,73.0,3258.0,0.4758353198242187,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00136500,2022-10-21 18:59:55+00:00,136.5,1.35,1.38,1.41,0.39000005,40.625004,64.0,1110.0,0.47827670166015623,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00137000,2022-10-21 18:56:32+00:00,137.0,1.26,1.33,1.34,0.32,34.042553,108.0,1844.0,0.47827670166015623,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00137500,2022-10-21 18:27:54+00:00,137.5,1.18,1.24,1.25,0.22999996,24.210522,49.0,1213.0,0.4753470434570312,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00138000,2022-10-21 19:03:47+00:00,138.0,1.18,1.19,1.21,0.089999914,8.256872,162.0,2195.0,0.47803256347656253,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00138500,2022-10-21 18:56:20+00:00,138.5,1.08,1.13,1.13,0.20000005,22.727278,54.0,2438.0,0.47559118164062497,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00139000,2022-10-21 19:05:22+00:00,139.0,1.06,1.05,1.06,0.3399999,47.22221,87.0,1396.0,0.4738822143554688,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00139500,2022-10-21 13:35:44+00:00,139.5,0.67,1.02,1.02,-0.22999996,-25.555552,1.0,1227.0,0.4758353198242187,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00140000,2022-10-21 19:05:26+00:00,140.0,0.95,0.97,0.98,0.3,46.15385,537.0,25918.0,0.477544287109375,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00140500,2022-10-21 18:55:59+00:00,140.5,0.87,0.92,0.93,0.26,42.62295,9.0,620.0,0.4777884252929688,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00141000,2022-10-21 18:56:32+00:00,141.0,0.83,0.86,0.87,0.25,43.10345,33.0,1361.0,0.4758353198242187,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00141500,2022-10-21 17:52:22+00:00,141.5,0.75,0.82,0.84,0.07999998,11.940295,13.0,1316.0,0.47827670166015623,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00142000,2022-10-21 18:28:10+00:00,142.0,0.74,0.78,0.79,0.17000002,29.824566,7.0,1882.0,0.47730014892578126,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00142500,2022-10-21 19:06:35+00:00,142.5,0.74,0.73,0.74,0.17000002,29.824564,72.0,3248.0,0.4760794580078125,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00143000,2022-10-21 18:03:01+00:00,143.0,0.65,0.71,0.72,0.049999952,8.333325,13.0,1619.0,0.4792532543945312,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00143500,2022-10-20 16:22:34+00:00,143.5,0.53,0.67,0.68,0.0,0.0,3.0,2633.0,0.47900911621093745,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00144000,2022-10-21 17:32:28+00:00,144.0,0.56,0.64,0.65,0.06999999,14.285712,17.0,721.0,0.47998566894531247,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00144500,2022-10-21 16:49:14+00:00,144.5,0.49,0.61,0.61,0.08000001,19.512197,13.0,2278.0,0.47900911621093745,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00145000,2022-10-21 18:55:12+00:00,145.0,0.54,0.57,0.58,0.14000002,35.000004,278.0,5878.0,0.47949739257812496,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00145500,2022-10-21 18:28:21+00:00,145.5,0.52,0.55,0.56,0.13,33.333336,8.0,1365.0,0.4819387744140625,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00146000,2022-10-21 19:04:14+00:00,146.0,0.51,0.52,0.53,0.22,75.86207,36.0,1166.0,0.4819387744140625,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00146250,2022-10-21 18:32:49+00:00,146.25,0.49,0.51,0.52,0.100000024,25.641031,16.0,414.0,0.48291532714843755,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00146500,2022-10-20 16:59:21+00:00,146.5,0.39,0.49,0.5,0.0,0.0,45.0,429.0,0.48169463623046876,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00146750,2022-10-17 14:44:24+00:00,146.75,0.3,0.48,0.49,0.0,0.0,9.0,710.0,0.48242705078125003,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00147000,2022-10-21 18:45:38+00:00,147.0,0.44,0.47,0.48,0.120000005,37.5,6.0,1409.0,0.48340360351562506,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00147250,2022-10-21 18:27:20+00:00,147.25,0.43,0.45,0.46,0.04000002,10.256415,23.0,434.0,0.4819387744140625,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00147500,2022-10-18 17:36:56+00:00,147.5,0.39,0.44,0.45,0.0,0.0,1.0,989.0,0.48242705078125003,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00147750,2022-10-20 14:09:29+00:00,147.75,0.38,0.43,0.44,0.0,0.0,5.0,482.0,0.48291532714843755,False,REGULAR,USD
CALLS,2022-11-18,AMZN,AMZN221118C00148000,2022-10-21 19:06:37+00:00,148.0,0.43,0.42,0.43,0.13,43.333332,6.0,942.0,0.48340360351562506,False,REGULAR,USD
